Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,d4d5,e7e5,f2f4	11	0.005973574991099376	0.02234127771540096	136	8	129	0.4981684981684982	0.029304029304029304	0.4725274725274725
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,d4d5,h7h6	10	0.028817576055962926	0.1077782518358354	171	17	167	0.48169014084507045	0.04788732394366197	0.4704225352112676
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,d4d5,d8a5	10	0.028817576055962926	0.1077782518358354	157	6	129	0.5376712328767124	0.02054794520547945	0.4417808219178082
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,d4d5,b7b6	10	0.028817576055962926	0.1077782518358354	95	7	64	0.572289156626506	0.04216867469879518	0.3855421686746988
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,d4d5,b7b5	10	0.028817576055962926	0.1077782518358354	55	1	66	0.45081967213114754	0.00819672131147541	0.5409836065573771
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,c7c5,g1f3	9	0.006063151416351231	0.0226762951540849	483	40	424	0.5100316789862724	0.042238648363252376	0.4477296726504752
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,e7e6	8	0.041667359469497164	0.15583667250558028	1157	59	932	0.5386405959031657	0.027467411545623835	0.4338919925512104
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,b7b6	8	0.041667359469497164	0.15583667250558028	650	41	540	0.5280259951259139	0.03330625507717303	0.4386677497969131
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,h7h6	8	0.041667359469497164	0.15583667250558028	177	18	149	0.5145348837209303	0.05232558139534884	0.4331395348837209
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,a7a6	8	0.041667359469497164	0.15583667250558028	148	7	128	0.5229681978798587	0.024734982332155476	0.45229681978798586
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,d7b6	8	0.041667359469497164	0.15583667250558028	63	3	45	0.5675675675675675	0.02702702702702703	0.40540540540540543
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,e2e4,d7e5	8	0.041667359469497164	0.15583667250558028	47	3	13	0.746031746031746	0.047619047619047616	0.20634920634920634
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8d7,g1f3	7	0.019690283347099945	0.0736420132346132	28251	2931	31192	0.4529291050758329	0.04699073331836983	0.5000801616057973
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6	6	0.07737750380058532	0.289393253438544	113423	10079	107126	0.4918006486636488	0.04370241254314307	0.46449693879320814
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4	7	0.03990295479956906	0.14923776736218652	91763	7900	83605	0.5007038872034397	0.043106270598249556	0.45618984219831066
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,g7g6	8	0.03990295479956906	0.14923776736218652	35855	3207	31673	0.5068919205485262	0.04533823425461229	0.4477698451968615
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,g7g6,g1f3	9	0.010096601187568912	0.03776146971440467	8870	886	8142	0.49558609900547546	0.04950273773605989	0.45491116325846465
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,g7g6,f2f4	9	0.008232752136069992	0.03079064079852619	7753	586	6255	0.531245717418117	0.04015348773468549	0.4286007948471975
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8a5	8	0.03990295479956906	0.14923776736218652	20322	1703	19162	0.49340811421079467	0.04134799815475757	0.46524388763444774
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8a5,f1d3	9	0.014774566263467313	0.05525714308576358	7706	628	6916	0.5053114754098361	0.04118032786885246	0.4535081967213115
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8a5,c1d2	9	0.014633117956944936	0.05472812387982774	7243	637	7224	0.479541843220339	0.04217425847457627	0.4782838983050847
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,c8g4	8	0.03990295479956906	0.14923776736218652	12616	1055	11248	0.5062803483285846	0.042337172438701394	0.451382479232714
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,c8g4,f2f3	9	0.021294172836978584	0.07964058872275598	6956	538	5804	0.5230861783726877	0.04045721161076854	0.43645661001654384
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,c8g4,f1e2	9	0.00960623724236987	0.035927499755437894	3169	289	2541	0.5282547091181864	0.048174695782630436	0.4235705950991832
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,b8d7	8	0.03990295479956906	0.14923776736218652	21637	1777	21625	0.4804058704678168	0.03945469482004485	0.4801394347121384
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,b8d7,g1f3	9	0.012032283779234605	0.04500095736019572	6353	628	6600	0.46778587732862087	0.046241072086002505	0.48597305058537665
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,b8d7,f2f4	9	0.009218460549513002	0.03447720796206734	5075	332	4998	0.4877462758289284	0.03190773666506487	0.4803459875060067
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8c7	8	0.03990295479956906	0.14923776736218652	17452	1506	16360	0.49413896596636275	0.042641146157766575	0.46321988787587065
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8c7,g1f3	9	0.011826947472730305	0.04423299588729171	4963	506	4999	0.4741115781429117	0.04833779136415743	0.47755063049293084
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8c7,f2f4	9	0.00867588170071609	0.03244795332618581	3818	307	3554	0.4972001562703477	0.0399791639536398	0.4628206797760125
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,e7e5	8	0.03990295479956906	0.14923776736218652	5965	767	6160	0.46269004033509153	0.0594942600062054	0.4778156996587031
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,e7e5,d4d5	9	0.011876174182899976	0.04441710466713541	1886	157	1794	0.4915298410216315	0.040917383372426376	0.46755277560594216
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,e7e5,d4e5	9	0.011848317636732109	0.04431292068433525	1573	298	1957	0.4109195402298851	0.07784743991640543	0.5112330198537095
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,e7e6	8	0.03990295479956906	0.14923776736218652	3812	198	2603	0.5764403447754423	0.029941025253288976	0.39361862997126873
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,h7h6	8	0.03990295479956906	0.14923776736218652	1154	88	877	0.5445965077866919	0.04152902312411515	0.413874469089193
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,a7a6	8	0.03990295479956906	0.14923776736218652	956	76	832	0.5128755364806867	0.0407725321888412	0.44635193133047213
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8b6	8	0.03990295479956906	0.14923776736218652	956	59	902	0.4986958789775691	0.030777256129368807	0.47052686489306206
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8b6,g1f3	9	0.019483132859883484	0.07286726669327417	465	34	437	0.4967948717948718	0.03632478632478633	0.4668803418803419
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,e2e4,d8b6,f2f4	9	0.003351265374403035	0.012533792668394382	78	5	78	0.484472049689441	0.031055900621118012	0.484472049689441
A53: Old Indian Defense: Czech Variation, with Nc3	d2d4,d7d6,c2c4,g8f6,b1c3,c7c6,g1f3	7	0.0196117757044219	0.07334839324148261	28276	2713	27465	0.48373079686591164	0.04641256372532247	0.4698566394087659
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5	6	0.07737750380058532	0.289393253438544	45138	6574	50194	0.4429376091692344	0.06451043118167724	0.4925519596490884
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5	7	0.031372870115916475	0.11733509749743647	16700	3149	21494	0.4039377887429553	0.07616767046416564	0.5198945407928791
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5	8	0.031372870115916475	0.11733509749743647	15279	3040	20300	0.39563427328517053	0.07871772961495636	0.5256479970998731
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5,d1d8	9	0.028643310997620318	0.10712649738890474	13940	2848	18460	0.3954834316840672	0.08079891057648661	0.5237176577394462
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5,d1d8,e8d8	10	0.028643310997620318	0.10712649738890474	14711	2947	19144	0.39973371012444975	0.08007716971903701	0.5201891201565132
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5,d1d8,e8d8,c1g5	11	0.014068705222351636	0.05261721011906533	6861	1481	9734	0.37956406284576233	0.08193184332816995	0.5385040938260677
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5,d1d8,e8d8,g1f3	11	0.008201037117056826	0.030672026058010143	4572	828	5137	0.4338995919142071	0.07858024105532885	0.4875201670304641
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6e5,d1c2	9	0.0009813414925302856	0.0036702348009245	540	62	606	0.4470198675496689	0.05132450331125828	0.5016556291390728
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6g4	8	0.031372870115916475	0.11733509749743647	1553	134	1453	0.4945859872611465	0.04267515923566879	0.4627388535031847
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6g4,e5d6	9	0.021791155962679564	0.08149931453563979	1054	82	1045	0.4832645575424117	0.03759743237047226	0.479138010087116
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6g4,g1f3	9	0.004725913237206526	0.017675000355505555	242	31	200	0.5116279069767442	0.06553911205073996	0.42283298097251587
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6d7	8	0.031372870115916475	0.11733509749743647	371	28	283	0.5439882697947214	0.04105571847507331	0.4149560117302053
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f8e7	8	0.031372870115916475	0.11733509749743647	82	4	55	0.5815602836879432	0.028368794326241134	0.3900709219858156
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6e4	8	0.031372870115916475	0.11733509749743647	37	1	16	0.6851851851851852	0.018518518518518517	0.2962962962962963
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,b8c6	8	0.031372870115916475	0.11733509749743647	28	1	18	0.5957446808510638	0.02127659574468085	0.3829787234042553
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,f6g8	8	0.031372870115916475	0.11733509749743647	27	2	18	0.574468085106383	0.0425531914893617	0.3829787234042553
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,d6d5	8	0.031372870115916475	0.11733509749743647	28	3	11	0.6666666666666666	0.07142857142857142	0.2619047619047619
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,c8g4	8	0.031372870115916475	0.11733509749743647	12	3	7	0.5454545454545454	0.13636363636363635	0.3181818181818182
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,d4e5,g7g6	8	0.031372870115916475	0.11733509749743647	5	1	7	0.38461538461538464	0.07692307692307693	0.5384615384615384
A54: Old Indian Defense: Ukrainian Variation	d2d4,d7d6,c2c4,g8f6,b1c3,e7e5,g1f3	7	0.01609038410925955	0.06017832545302716	10331	1343	9517	0.4875182860648388	0.06337596149308669	0.44910575244207446
A53: Old Indian Defense: Janowski Variation	d2d4,d7d6,c2c4,g8f6,b1c3,c8f5	6	0.07737750380058532	0.289393253438544	28694	2798	26448	0.4952364515015533	0.04829133586468761	0.45647221263375903
A53: Old Indian Defense: Janowski Variation	d2d4,d7d6,c2c4,g8f6,b1c3,c8f5,g1f3	7	0.023755454566876277	0.08884582658206455	8869	867	8052	0.49859455812907577	0.0487407240836519	0.4526647177872723
A53: Old Indian Defense: Janowski Variation	d2d4,d7d6,c2c4,g8f6,b1c3,c8f5,f2f3	7	0.020470182572581496	0.07655885034011049	7624	823	6881	0.49739039665970775	0.05369258872651357	0.4489170146137787
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,e7e6	6	0.07737750380058532	0.289393253438544	23227	1579	18502	0.5363212339521567	0.03645977648471414	0.4272189895631292
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,c8g4	6	0.07737750380058532	0.289393253438544	20322	1535	20915	0.4751239128401758	0.03588796408865613	0.48898812307116807
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,c8g4,f2f3	7	0.020650523844657286	0.0772333299354947	6057	374	4984	0.5306176084099868	0.032763907139728425	0.4366184844502847
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,c8g4,g1f3	7	0.01949633775504788	0.07291665323826776	5408	473	4896	0.5018094089264173	0.04388976524079057	0.4543008258327921
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6	6	0.07737750380058532	0.289393253438544	19331	1657	17146	0.5069229558923795	0.04345203755179105	0.44962500655582943
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4	7	0.02707624195507973	0.10126563103487521	9396	792	8543	0.5016283166942501	0.04228284661790614	0.45608883668784367
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,e7e5	8	0.02707624195507973	0.10126563103487521	5135	484	5145	0.47705314009661837	0.044964697138610184	0.47798216276477146
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,e7e5,d4d5	9	0.02055872589175647	0.07689000394351868	3895	344	3934	0.47656919123944697	0.04208980790407439	0.48134100085647863
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,e7e5,g1f3	9	0.0025179596987211826	0.009417214480296365	468	54	479	0.4675324675324675	0.053946053946053944	0.4785214785214785
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,g7g6	8	0.02707624195507973	0.10126563103487521	3850	326	3350	0.5115599255912836	0.043316502790326866	0.44512357161838956
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,g7g6,g1f3	9	0.007198984872723166	0.026924332673503228	1017	96	888	0.5082458770614693	0.047976011994003	0.44377811094452774
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,g7g6,f2f4	9	0.003928681399806945	0.01469333897024764	536	34	522	0.4908424908424908	0.031135531135531136	0.47802197802197804
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,c8g4	8	0.02707624195507973	0.10126563103487521	1325	83	1099	0.5285201435979258	0.03310729956122856	0.43837255684084564
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,e7e6	8	0.02707624195507973	0.10126563103487521	808	68	536	0.5722379603399433	0.04815864022662889	0.37960339943342775
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,c8d7	8	0.02707624195507973	0.10126563103487521	192	12	123	0.5871559633027523	0.03669724770642202	0.3761467889908257
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,a7a6	8	0.02707624195507973	0.10126563103487521	115	13	87	0.5348837209302325	0.06046511627906977	0.4046511627906977
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,h7h6	8	0.02707624195507973	0.10126563103487521	62	7	53	0.5081967213114754	0.05737704918032787	0.4344262295081967
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,b7b6	8	0.02707624195507973	0.10126563103487521	37	2	25	0.578125	0.03125	0.390625
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,d6d5	8	0.02707624195507973	0.10126563103487521	21	1	16	0.5526315789473685	0.02631578947368421	0.42105263157894735
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,e2e4,f6d7	8	0.02707624195507973	0.10126563103487521	20	0	13	0.6060606060606061	0.0	0.3939393939393939
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b8c6,g1f3	7	0.023062692300767105	0.08625488326906412	5733	517	5116	0.504399084990322	0.045486538799929616	0.45011437620974837
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,c7c5	6	0.07737750380058532	0.289393253438544	9867	783	8386	0.5183336835469636	0.04113259088043707	0.4405337255725993
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,b1c3,b7b6	6	0.07737750380058532	0.289393253438544	4950	430	3987	0.5284509448062347	0.04590583964983452	0.4256432155439308
A53: Old Indian Defense	d2d4,d7d6,c2c4,g8f6,g1f3	5	0.014619666180363419	0.05467781399390164	140462	14744	130100	0.4923205260316993	0.05167784764428368	0.45600162632401703
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6	4	0.10145501883881375	0.3794435919656921	272572	26102	267720	0.48124097359788415	0.046084527731579075	0.4726744986705368
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6,b1c3	5	0.07233565115919187	0.27053663403904965	207338	19424	202823	0.4826472060244189	0.045215731461759605	0.4721370625138215
A41: Modern Defense	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7	6	0.07233565115919187	0.27053663403904965	596498	57202	591834	0.478909447674652	0.04592568328122717	0.4751648690441208
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4	7	0.03994903875857994	0.14941012219627187	516030	50057	496346	0.48570592216167985	0.04711544163255471	0.46717863620576544
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,g8f6	8	0.03994903875857994	0.14941012219627187	1695886	172193	1549113	0.49628057188475216	0.05039020341847927	0.45332922469676856
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,g8f6,g1f3	9	0.01144513647221638	0.04280501589039092	477574	53557	447872	0.4878166869764444	0.05470565463027182	0.4574776583932838
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,g8f6,f2f3	9	0.0070786958460152165	0.026474449553963955	310161	31156	264186	0.5122369335907502	0.05145474093439669	0.43630832547485315
A42: Modern Defense: Kotov Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8c6	8	0.03994903875857994	0.14941012219627187	100143	10799	108773	0.4557859044671506	0.049150035272967255	0.49506406025988214
A42: Modern Defense: Kotov Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8c6,c1e3	9	0.01740219147342551	0.0650845085470049	44373	4905	46432	0.46361926653432245	0.05124856336850904	0.4851321700971685
A42: Modern Defense: Kotov Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8c6,g1f3	9	0.010340221806433066	0.038672615202885466	24623	2633	29614	0.43296993142254264	0.04629857569896255	0.5207314928784949
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8d7	8	0.03994903875857994	0.14941012219627187	72780	6278	69027	0.4914744910017895	0.0423945706857548	0.46613093831245567
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8d7,g1f3	9	0.013265988999244816	0.049615037032796495	23458	2230	23487	0.4770310116929334	0.045348246059989834	0.4776207422470768
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b8d7,f2f4	9	0.00794367691045781	0.02970949426472243	14733	1122	13591	0.5003396047001291	0.03810364735447939	0.4615567479453916
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,e7e5	8	0.03994903875857994	0.14941012219627187	33912	4565	36190	0.45417654385471495	0.0611381199191075	0.48468533622617754
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,e7e5,d4d5	9	0.01990362798636523	0.07443992601582372	16866	1951	18384	0.4533749092766324	0.052444826751969036	0.49418026397139864
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,e7e5,g1f3	9	0.006545549441821247	0.02448047243024616	5546	805	5883	0.45332679418015365	0.06580022887036129	0.48087297694948505
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c6	8	0.03994903875857994	0.14941012219627187	107891	9442	99802	0.4968844267391254	0.04348446818799365	0.4596311050728809
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c6,g1f3	9	0.012658179545577904	0.04734181876356046	32942	3189	32670	0.47880118021540385	0.046351070478626764	0.4748477493059694
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c6,c1e3	9	0.008565672956838861	0.03203577064541335	23878	1976	20703	0.5128766887900853	0.04244259724638615	0.4446807139635286
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,e7e6	8	0.03994903875857994	0.14941012219627187	17867	1394	14584	0.5279066331806767	0.04118776776481017	0.4309055990545132
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c5	8	0.03994903875857994	0.14941012219627187	12367	1301	11499	0.4913974649342393	0.05169467954066834	0.4569078555250924
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c5,d4d5	9	0.02022770298011619	0.07565197231084723	6443	538	5762	0.5056109236443538	0.0422192576316409	0.45216981872400536
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,c7c5,g1f3	9	0.006235142219720349	0.023319543846583062	1945	242	1741	0.49516293279022405	0.06160896130346232	0.4432281059063136
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,a7a6	8	0.03994903875857994	0.14941012219627187	11867	1089	10532	0.5052367166212534	0.04636410081743869	0.4483991825613079
A42: Modern Defense: Randspringer Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,f7f5	8	0.03994903875857994	0.14941012219627187	8860	865	8338	0.4905054531362454	0.04788794773847091	0.46160659912528373
A42: Modern Defense: Randspringer Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,f7f5,e4f5	9	0.012889497751481144	0.04820695300669171	3013	263	2552	0.516986959505834	0.04512697323266987	0.4378860672614962
A42: Modern Defense: Randspringer Variation	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,f7f5,g1f3	9	0.007908861351972643	0.029579283450914477	1792	197	1587	0.5011185682326622	0.055089485458612975	0.4437919463087248
A42: Modern Defense: Averbakh System	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,e2e4,b7b6	8	0.03994903875857994	0.14941012219627187	7176	572	6103	0.5180853367987871	0.041296657281062736	0.44061800592015016
A41: Modern Defense	d2d4,d7d6,c2c4,g7g6,b1c3,f8g7,g1f3	7	0.01867898867660849	0.06985975301033896	153314	15155	153161	0.47667817056866585	0.04711936075614837	0.4762024686751858
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6	6	0.07233565115919187	0.27053663403904965	593074	55977	570088	0.48646954941151094	0.04591519096673964	0.46761525962174944
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4	7	0.0394762258036975	0.14764179325619708	401416	37719	359758	0.5024652863399729	0.04721408248664089	0.45032063117338617
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4,f8g7	8	0.0394762258036975	0.14764179325619708	1695886	172193	1549114	0.4962804266542744	0.05039018867239866	0.4533293846733269
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4,f8g7,g1f3	9	0.011309675365277076	0.04229838891838907	477574	53557	447872	0.4878166869764444	0.05470565463027182	0.4574776583932838
E70: King's Indian Defense: Normal Variation	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4,f8g7,f2f3	9	0.006994914584226366	0.026161106130677167	310161	31156	264186	0.5122369335907502	0.05145474093439669	0.43630832547485315
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4,b8d7	8	0.0394762258036975	0.14764179325619708	7864	674	6616	0.5189388940213805	0.04447670582024548	0.436584400158374
A41: Old Indian Defense	d2d4,d7d6,c2c4,g7g6,b1c3,g8f6,e2e4,c7c6	8	0.0394762258036975	0.14764179325619708	3441	307	2800	0.5255039706780696	0.04688454489920586	0.4276114844227245
