Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx
A00: Van't Kruijs Opening	e2e3,e7e6,g1f3,d7d5,c2c4,g8f6,d1c2	7	0.0313794904964498	0.2748165462555866	2562	197	1670	0.5784601490178369	0.0444795664935651	0.3770602844885978	1. e3 e6 2. Nf3 d5 3. c4 Nf6 4. Qc2	rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R b KQkq - 2 4	85
A00: Van't Kruijs Opening	e2e3,e7e6,c2c4,d7d5,d1c2,g8f6,g1f3	7	0.0303746710520277	0.2660164986780849	2562	197	1670	0.5784601490178369	0.0444795664935651	0.3770602844885978	1. e3 e6 2. c4 d5 3. Qc2 Nf6 4. Nf3	rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R b KQkq - 3 4	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,e2e3,g8f6,d1c2,f8e7	8	0.0136290881428114	0.1167281313872323	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. c4 e6 2. Nf3 d5 3. e3 Nf6 4. Qc2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 3 5	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,e2e3,d7d5,g1f3,g8f6,d1c2,f8e7	8	0.0125832011083663	0.1077704932904166	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. c4 e6 2. e3 d5 3. Nf3 Nf6 4. Qc2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 4 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,c2c4,d7d5,g1f3,g8f6,d1c2,f8e7	8	0.0123007516118104	0.1077280102647955	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. e3 e6 2. c4 d5 3. Nf3 Nf6 4. Qc2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 4 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,g1f3,d7d5,c2c4,g8f6,d1c2,f8e7	8	0.0119240646885357	0.1044290465902353	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. e3 e6 2. Nf3 d5 3. c4 Nf6 4. Qc2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 3 5	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,e2e3,d7d5,d1c2,g8f6,g1f3,f8e7	8	0.0118045848822552	0.1011019314475858	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. c4 e6 2. e3 d5 3. Qc2 Nf6 4. Nf3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 4 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,c2c4,d7d5,d1c2,g8f6,g1f3,f8e7	8	0.0115422378371105	0.1010850682490894	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. e3 e6 2. c4 d5 3. Qc2 Nf6 4. Nf3 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 4 5	85
A13: English Opening: Agincourt Defense	g1f3,e7e6,c2c4,d7d5,e2e3,g8f6,d1c2,f8e7	8	0.010630432779656	0.1167254149229202	991	95	692	0.5573678290213723	0.0534308211473565	0.3892013498312711	1. Nf3 e6 2. c4 d5 3. e3 Nf6 4. Qc2 Be7	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/4PN2/PPQP1PPP/RNB1KB1R w KQkq - 3 5	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,e2e3,g8f6,d1c2,f8e7,a2a3	9	0.0136290881428114	0.1167281313872323	733	66	523	0.5544629349470499	0.0499243570347957	0.3956127080181543	1. c4 e6 2. Nf3 d5 3. e3 Nf6 4. Qc2 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,e2e3,d7d5,g1f3,g8f6,d1c2,f8e7,a2a3	9	0.0125832011083663	0.1077704932904166	733	66	523	0.5544629349470499	0.0499243570347957	0.3956127080181543	1. c4 e6 2. e3 d5 3. Nf3 Nf6 4. Qc2 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A13: English Opening: Agincourt Defense	c2c4,e7e6,e2e3,d7d5,d1c2,g8f6,g1f3,f8e7,a2a3	9	0.0118045848822552	0.1011019314475858	733	66	523	0.5544629349470499	0.0499243570347957	0.3956127080181543	1. c4 e6 2. e3 d5 3. Qc2 Nf6 4. Nf3 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A13: English Opening: Agincourt Defense	g1f3,e7e6,c2c4,d7d5,e2e3,g8f6,d1c2,f8e7,a2a3	9	0.010630432779656	0.1167254149229202	733	66	523	0.5544629349470499	0.0499243570347957	0.3956127080181543	1. Nf3 e6 2. c4 d5 3. e3 Nf6 4. Qc2 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,c2c4,d7d5,g1f3,g8f6,d1c2,f8e7,a2a3	9	0.0123007516118104	0.1077280102647955	733	66	524	0.5540438397581254	0.0498866213151927	0.3960695389266818	1. e3 e6 2. c4 d5 3. Nf3 Nf6 4. Qc2 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,g1f3,d7d5,c2c4,g8f6,d1c2,f8e7,a2a3	9	0.0119240646885357	0.1044290465902353	733	66	524	0.5540438397581254	0.0498866213151927	0.3960695389266818	1. e3 e6 2. Nf3 d5 3. c4 Nf6 4. Qc2 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
A00: Van't Kruijs Opening	e2e3,e7e6,c2c4,d7d5,d1c2,g8f6,g1f3,f8e7,a2a3	9	0.0115422378371105	0.1010850682490894	733	66	524	0.5540438397581254	0.0498866213151927	0.3960695389266818	1. e3 e6 2. c4 d5 3. Qc2 Nf6 4. Nf3 Be7 5. a3	rnbqk2r/ppp1bppp/4pn2/3p4/2P5/P3PN2/1PQP1PPP/RNB1KB1R b KQkq - 0 5	85
D00: Blackmar-Diemer Gambit: von Popiel Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,c1g5,c8f5,f2f3,e4f3,d1f3	11	0.038162031052172	0.107628382665071	8533	439	5167	0.6035080274418275	0.0310488719145625	0.3654431006436098	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. f3 exf3 6. Qxf3	rn1qkb1r/ppp1pppp/5n2/5bB1/3P4/2N2Q2/PPP3PP/R3KBNR b KQkq - 0 6	86
D00: Blackmar-Diemer Gambit: von Popiel Gambit	e2e4,d7d5,d2d4,d5e4,b1c3,g8f6,c1g5,c8f5,f2f3,e4f3,d1f3	11	0.0106093470136467	0.1076284636065827	8532	439	5167	0.603479983024473	0.0310510680435705	0.3654689489319564	1. e4 d5 2. d4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. f3 exf3 6. Qxf3	rn1qkb1r/ppp1pppp/5n2/5bB1/3P4/2N2Q2/PPP3PP/R3KBNR b KQkq - 0 6	86
D00: Blackmar-Diemer Gambit: von Popiel Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,c1g5,c8f5,f2f3,e4f3	10	0.038162031052172	0.107628382665071	11833	701	8564	0.560858849180017	0.0332258981894018	0.4059152526305811	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. f3 exf3	rn1qkb1r/ppp1pppp/5n2/5bB1/3P4/2N2p2/PPP3PP/R2QKBNR w KQkq - 0 6	86
D00: Blackmar-Diemer Gambit: von Popiel Gambit	e2e4,d7d5,d2d4,d5e4,b1c3,g8f6,c1g5,c8f5,f2f3,e4f3	10	0.0106093470136467	0.1076284636065827	11832	701	8564	0.5608380338436745	0.0332274731004408	0.4059344930558847	1. e4 d5 2. d4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. f3 exf3	rn1qkb1r/ppp1pppp/5n2/5bB1/3P4/2N2p2/PPP3PP/R2QKBNR w KQkq - 0 6	86
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,c2c3,c7c5,g1f3,b8c6,f3g5	13	0.0133046562266029	0.113190004028585	356	12	222	0.6033898305084746	0.0203389830508474	0.376271186440678	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. c3 c5 6. Nf3 Nc6 7. Ng5	r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq - 3 7	87
C00: French Defense: Schlechter Variation	e2e4,e7e6,d2d4,d7d5,f1d3,g8f6,e4e5,f6d7,g1f3,c7c5,c2c3,b8c6,f3g5	13	0.0122984089148842	0.1046293065308585	356	12	222	0.6033898305084746	0.0203389830508474	0.376271186440678	1. e4 e6 2. d4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. Nf3 c5 6. c3 Nc6 7. Ng5	r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq - 2 7	87
C00: French Defense: Schlechter Variation	d2d4,e7e6,e2e4,d7d5,f1d3,g8f6,e4e5,f6d7,c2c3,c7c5,g1f3,b8c6,f3g5	13	0.0111087770851108	0.1131947155034624	356	12	222	0.6033898305084746	0.0203389830508474	0.376271186440678	1. d4 e6 2. e4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. c3 c5 6. Nf3 Nc6 7. Ng5	r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq - 3 7	87
C00: French Defense: Schlechter Variation	d2d4,e7e6,e2e4,d7d5,f1d3,g8f6,e4e5,f6d7,g1f3,c7c5,c2c3,b8c6,f3g5	13	0.0102680036076217	0.1046275155445399	356	12	222	0.6033898305084746	0.0203389830508474	0.376271186440678	1. d4 e6 2. e4 d5 3. Bd3 Nf6 4. e5 Nfd7 5. Nf3 c5 6. c3 Nc6 7. Ng5	r1bqkb1r/pp1n1ppp/2n1p3/2ppP1N1/3P4/2PB4/PP3PPP/RNBQK2R b KQkq - 2 7	87
C47: Four Knights Game: Gunsberg Variation	b1c3,e7e5,g1f3,b8c6,e2e4,g8f6,a2a3,f8c5,f3e5	9	0.0139929842543252	0.1101394610933086	10079	857	5777	0.603063483515826	0.0512774486926344	0.3456590677915395	1. Nc3 e5 2. Nf3 Nc6 3. e4 Nf6 4. a3 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/P1N5/1PPP1PPP/R1BQKB1R b KQkq - 0 5	88
C47: Four Knights Game: Gunsberg Variation	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,a2a3,f8c5,f3e5	9	0.045220761029248	0.1424985093469897	10070	857	5773	0.6029940119760479	0.051317365269461	0.345688622754491	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. a3 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/P1N5/1PPP1PPP/R1BQKB1R b KQkq - 0 5	88
C47: Four Knights Game: Gunsberg Variation	e2e4,e7e5,g1f3,b8c6,a2a3,g8f6,b1c3,f8c5,f3e5	9	0.0442818742534538	0.1395399132740545	10070	857	5773	0.6029940119760479	0.051317365269461	0.345688622754491	1. e4 e5 2. Nf3 Nc6 3. a3 Nf6 4. Nc3 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/P1N5/1PPP1PPP/R1BQKB1R b KQkq - 0 5	88
C00: French Defense: Knight Variation	e2e4,e7e6,g1f3,d7d5,f3e5,g8f6,f1b5	7	0.013834675047136	0.1176991646870471	533	13	338	0.6029411764705882	0.0147058823529411	0.3823529411764705	1. e4 e6 2. Nf3 d5 3. Ne5 Nf6 4. Bb5+	rnbqkb1r/ppp2ppp/4pn2/1B1pN3/4P3/8/PPPP1PPP/RNBQK2R b KQkq - 3 4	89
C00: French Defense: Knight Variation	g1f3,e7e6,e2e4,d7d5,f3e5,g8f6,f1b5	7	0.0107167778747848	0.1176735105709881	533	13	338	0.6029411764705882	0.0147058823529411	0.3823529411764705	1. Nf3 e6 2. e4 d5 3. Ne5 Nf6 4. Bb5+	rnbqkb1r/ppp2ppp/4pn2/1B1pN3/4P3/8/PPPP1PPP/RNBQK2R b KQkq - 3 4	89
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1d2,d5e4,d2e4,g8f6,e4g5,h7h6,g5f7,e8f7,g1f3	13	0.0152702623688056	0.1850100308331222	8437	441	5127	0.6024277043912888	0.0314887540164227	0.3660835415922884	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7 7. Nf3	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQ - 1 7	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7,g1f3	13	0.0145109407585696	0.1758103123784485	8437	441	5127	0.6024277043912888	0.0314887540164227	0.3660835415922884	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7 7. Nf3	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQ - 1 7	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,b1c3,d7d5,d2d4,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7,g1f3	13	0.0140040407495015	0.1696688601858144	8437	441	5127	0.6024277043912888	0.0314887540164227	0.3660835415922884	1. e4 c6 2. Nc3 d5 3. d4 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7 7. Nf3	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/5N2/PPP2PPP/R1BQKB1R b KQ - 1 7	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1d2,d5e4,d2e4,g8f6,e4g5,h7h6,g5f7	11	0.0153695588784071	0.18621307828963	10443	565	6947	0.5816207184628237	0.0314675577833472	0.386911723753829	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7	rnbqkb1r/pp2pNp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 6	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7	11	0.0146052996984202	0.1769535376845699	10443	565	6947	0.5816207184628237	0.0314675577833472	0.386911723753829	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7	rnbqkb1r/pp2pNp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 6	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,b1c3,d7d5,d2d4,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7	11	0.0140951035179831	0.1707721500440775	10443	565	6947	0.5816207184628237	0.0314675577833472	0.386911723753829	1. e4 c6 2. Nc3 d5 3. d4 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7	rnbqkb1r/pp2pNp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR b KQkq - 0 6	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1d2,d5e4,d2e4,g8f6,e4g5,h7h6,g5f7,e8f7	12	0.0152702623688056	0.1850100308331222	10360	564	6914	0.5807825989460702	0.0316178943827783	0.3875995066711514	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR w KQ - 0 7	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7	12	0.0145109407585696	0.1758103123784485	10360	564	6914	0.5807825989460702	0.0316178943827783	0.3875995066711514	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR w KQ - 0 7	90
B15: Caro-Kann Defense: Main Line	e2e4,c7c6,b1c3,d7d5,d2d4,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7	12	0.0140040407495015	0.1696688601858144	10360	564	6914	0.5807825989460702	0.0316178943827783	0.3875995066711514	1. e4 c6 2. Nc3 d5 3. d4 dxe4 4. Nxe4 Nf6 5. Ng5 h6 6. Nxf7 Kxf7	rnbq1b1r/pp2pkp1/2p2n1p/8/3P4/8/PPP2PPP/R1BQKBNR w KQ - 0 7	90
A00: Hungarian Opening	g2g3,e7e5,f1g2,d7d5,c2c4,c7c6,d1a4	7	0.0172080180329541	0.1202905290005042	1329	77	802	0.6019021739130435	0.0348731884057971	0.3632246376811594	1. g3 e5 2. Bg2 d5 3. c4 c6 4. Qa4	rnbqkbnr/pp3ppp/2p5/3pp3/Q1P5/6P1/PP1PPPBP/RNB1K1NR b KQkq - 1 4	91
A10: English Opening: Anglo-Scandinavian Defense	c2c4,d7d5,b1c3,d5c4,e2e4,g8f6,e4e5	7	0.0114745007873381	0.1490158617058828	512	22	318	0.6009389671361502	0.0258215962441314	0.3732394366197183	1. c4 d5 2. Nc3 dxc4 3. e4 Nf6 4. e5	rnbqkb1r/ppp1pppp/5n2/4P3/2p5/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 4	92
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,g1f3,f8e7,c2c4,e8h8,d1c2	11	0.0149643105257273	0.1310550321472482	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,c1b2,g8f6,e2e3,f8e7,c2c4,e8h8,d1c2	11	0.0134334672359507	0.1396298015204362	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Nf3 d5 3. Bb2 Nf6 4. e3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,c1b2,g8f6,c2c4,f8e7,e2e3,e8h8,d1c2	11	0.0134043330247309	0.1393269754474193	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Nf3 d5 3. Bb2 Nf6 4. c4 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,e2e3,d7d5,c1b2,g8f6,g1f3,f8e7,c2c4,e8h8,d1c2	11	0.0126086720222859	0.1310567362085404	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. e3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,g1f3,g8f6,c1b2,f8e7,c2c4,e8h8,d1c2	11	0.0125936153427709	0.1102928638616121	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. e3 e6 2. b3 d5 3. Nf3 Nf6 4. Bb2 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,c2c4,g8f6,c1b2,f8e7,e2e3,e8h8,d1c2	11	0.0119427392626105	0.1241349149522544	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Nf3 d5 3. c4 Nf6 4. Bb2 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,g1f3,g8f6,e2e3,f8e7,c2c4,e8h8,d1c2	11	0.0111157224553605	0.115538758009142	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Bb2 d5 3. Nf3 Nf6 4. e3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,g1f3,g8f6,c2c4,f8e7,e2e3,e8h8,d1c2	11	0.0110911555724798	0.1152834055435161	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Bb2 d5 3. Nf3 Nf6 4. c4 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,g1f3,d7d5,e2e3,g8f6,c1b2,f8e7,c2c4,e8h8,d1c2	11	0.0109180106384812	0.1134837068995356	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Nf3 d5 3. e3 Nf6 4. Bb2 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,c2c4,d7d5,c1b2,g8f6,g1f3,f8e7,e2e3,e8h8,d1c2	11	0.0108644995522858	0.1129275033361987	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. c4 d5 3. Bb2 Nf6 4. Nf3 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,c1b2,d7d5,e2e3,g8f6,g1f3,f8e7,c2c4,e8h8,d1c2	11	0.0107344221444814	0.1115754560713342	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. Bb2 d5 3. e3 Nf6 4. Nf3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A01: Nimzo-Larsen Attack	b2b3,e7e6,e2e3,d7d5,g1f3,g8f6,c1b2,f8e7,c2c4,e8h8,d1c2	11	0.0106121001759642	0.1103040201951263	4759	329	2834	0.6007321383489018	0.0415299166877051	0.357737944963393	1. b3 e6 2. e3 d5 3. Nf3 Nf6 4. Bb2 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A13: English Opening: Agincourt Defense	c2c4,e7e6,g1f3,d7d5,b2b3,g8f6,c1b2,f8e7,e2e3,e8h8,d1c2	11	0.0137503782412257	0.1177669365072317	4758	329	2834	0.6006817321045322	0.0415351597020578	0.3577831081934099	1. c4 e6 2. Nf3 d5 3. b3 Nf6 4. Bb2 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A13: English Opening: Agincourt Defense	c2c4,e7e6,b2b3,d7d5,c1b2,g8f6,g1f3,f8e7,e2e3,e8h8,d1c2	11	0.013187645007825	0.1129473331620879	4758	329	2834	0.6006817321045322	0.0415351597020578	0.3577831081934099	1. c4 e6 2. b3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,b2b3,d7d5,c1b2,g8f6,e2e3,f8e7,c2c4,e8h8,d1c2	11	0.0127154709327305	0.1396197738443658	4756	329	2834	0.6005808814244222	0.0415456497032453	0.3578734688723323	1. Nf3 e6 2. b3 d5 3. Bb2 Nf6 4. e3 Be7 5. c4 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,b2b3,d7d5,c1b2,g8f6,c2c4,f8e7,e2e3,e8h8,d1c2	11	0.0126894935984866	0.1393345347406475	4756	329	2834	0.6005808814244222	0.0415456497032453	0.3578734688723323	1. Nf3 e6 2. b3 d5 3. Bb2 Nf6 4. c4 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,b2b3,d7d5,c2c4,g8f6,c1b2,f8e7,e2e3,e8h8,d1c2	11	0.011306457551414	0.1241483744220516	4756	329	2834	0.6005808814244222	0.0415456497032453	0.3578734688723323	1. Nf3 e6 2. b3 d5 3. c4 Nf6 4. Bb2 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
A13: English Opening: Agincourt Defense	g1f3,e7e6,c2c4,d7d5,b2b3,g8f6,c1b2,f8e7,e2e3,e8h8,d1c2	11	0.0107268628930263	0.1177842471668677	4756	329	2834	0.6005808814244222	0.0415456497032453	0.3578734688723323	1. Nf3 e6 2. c4 d5 3. b3 Nf6 4. Bb2 Be7 5. e3 O-O 6. Qc2	rnbq1rk1/ppp1bppp/4pn2/3p4/2P5/1P2PN2/PBQP1PPP/RN2KB1R b KQ - 2 6	93
